[Sun Feb 08 23:49:17.509013 2015] [:error] [pid 28442] [client 127.0.0.1:33647] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/new
[Sun Feb 08 23:52:59.190434 2015] [:error] [pid 28495] [client 127.0.0.1:33737] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/new
[Sun Feb 08 23:53:36.494006 2015] [:error] [pid 28441] [client 127.0.0.1:33746] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/new
[Sun Feb 08 23:53:45.349738 2015] [:error] [pid 28503] [client 127.0.0.1:33748] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/new
[Sun Feb 08 23:58:51.803513 2015] [:error] [pid 28449] [client 127.0.0.1:33778] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/show
[Sun Feb 08 23:59:22.005342 2015] [:error] [pid 28495] [client 127.0.0.1:33793] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/show
[Sun Feb 08 23:59:28.643975 2015] [:error] [pid 28495] [client 127.0.0.1:33793] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/show
[Mon Feb 09 00:04:57.744805 2015] [:error] [pid 28504] [client 127.0.0.1:33849] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/show
[Mon Feb 09 00:05:23.236788 2015] [:error] [pid 28505] [client 127.0.0.1:33855] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/show
[Mon Feb 09 00:05:26.110425 2015] [:error] [pid 28505] [client 127.0.0.1:33855] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/1/edit
[Mon Feb 09 00:43:02.373007 2015] [:error] [pid 28441] [client 127.0.0.1:34366] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/show
[Tue Feb 10 01:13:14.656224 2015] [:error] [pid 2995] [client 127.0.0.1:56488] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838
[Tue Feb 10 19:54:22.147661 2015] [:error] [pid 3012] [client 127.0.0.1:34858] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838
[Tue Feb 10 20:50:00.522044 2015] [:error] [pid 1431] [client 127.0.0.1:36412] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/vendor/doctrine/doctrine-bundle/Registry.php on line 71, referer: http://testsymfony/app_dev.php/members/2
[Tue Feb 10 20:52:47.760820 2015] [:error] [pid 3805] [client 127.0.0.1:36507] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/2
[Tue Feb 10 21:12:32.107395 2015] [:error] [pid 1431] [client 127.0.0.1:36947] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/new
[Thu Feb 12 23:54:37.227944 2015] [:error] [pid 3376] [client 127.0.0.1:47379] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/new
[Fri Feb 13 00:02:56.990575 2015] [:error] [pid 2907] [client 127.0.0.1:47419] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members
[Fri Feb 13 00:03:00.546534 2015] [:error] [pid 2901] [client 127.0.0.1:47425] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members
[Fri Feb 13 00:03:04.384206 2015] [:error] [pid 1345] [client 127.0.0.1:47426] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/edit/3
[Fri Feb 13 00:03:20.576423 2015] [:error] [pid 1349] [client 127.0.0.1:47430] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members
[Fri Feb 13 00:04:11.813238 2015] [:error] [pid 1345] [client 127.0.0.1:47436] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/edit/3
[Fri Feb 13 00:31:00.459860 2015] [:error] [pid 1346] [client 127.0.0.1:47589] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members
[Fri Feb 13 00:31:00.462185 2015] [:error] [pid 1346] [client 127.0.0.1:47589] PHP Fatal error:  Class 'AppBundle\\Controller\\RoleDataTransformer' not found in /home/sites/testsymfony/src/AppBundle/Controller/DefaultController.php on line 81, referer: http://testsymfony/app_dev.php/members
[Fri Feb 13 00:31:55.628764 2015] [:error] [pid 2906] [client 127.0.0.1:47593] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members
[Fri Feb 13 00:31:55.631436 2015] [:error] [pid 2906] [client 127.0.0.1:47593] PHP Fatal error:  Class 'AppBundle\\Form\\DataTransformer\\RoleDataTransformer' not found in /home/sites/testsymfony/src/AppBundle/Controller/DefaultController.php on line 81, referer: http://testsymfony/app_dev.php/members
[Fri Feb 13 00:32:51.689013 2015] [:error] [pid 1345] [client 127.0.0.1:47598] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members
[Fri Feb 13 00:33:39.541417 2015] [:error] [pid 3279] [client 127.0.0.1:47601] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members
[Fri Feb 13 00:34:38.809640 2015] [:error] [pid 1346] [client 127.0.0.1:47603] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members
[Fri Feb 13 00:36:08.551389 2015] [:error] [pid 1352] [client 127.0.0.1:47606] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members
[Fri Feb 13 00:36:49.331087 2015] [:error] [pid 1345] [client 127.0.0.1:47612] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/edit/3
[Fri Feb 13 00:37:17.502908 2015] [:error] [pid 3376] [client 127.0.0.1:47615] PHP Deprecated:  getEntityManager is deprecated since Symfony 2.1. Use getManager instead in /home/sites/testsymfony/app/cache/dev/classes.php on line 6838, referer: http://testsymfony/app_dev.php/members/edit/3
